8070.399902 -11.9287 -25.5406 -68.738 -13.3384 -21.7788 -12.4301 -16.0004 12.021 -14.0247 -2.12933 -74.5595 -77.0217 -13.2207 -76.7502 -72.5165 -70.0135 14.7924 -77.123 -76.8298 -76.8208 -76.8373 -76.8716
8071.404785 -12.1515 -25.8399 -68.7387 -13.5235 -22.0486 -12.6477 -16.201 8.89899 -14.2115 -3.55047 -74.5603 -77.0243 -13.6896 -76.7508 -72.5169 -31.2339 9.32703 -77.1252 -76.8307 -76.8217 -76.8385 -76.8725
8072.410156 -12.367 -26.1401 -68.7394 -13.707 -22.3214 -12.8581 -16.4025 6.35656 -14.3987 -4.74537 -74.5611 -77.0268 -14.1298 -76.7515 -72.5174 11.9451 4.91738 -77.1273 -76.8317 -76.8225 -76.8396 -76.8734
8073.415039 -12.5764 -26.4414 -68.7402 -13.8895 -22.5971 -13.0625 -16.6054 4.29247 -14.5866 -5.76844 -74.5619 -77.0293 -14.5456 -76.7521 -72.5178 9.15309 1.59942 -77.1293 -76.8327 -76.8234 -76.8407 -76.8742
8074.419922 -12.7807 -26.7436 -68.7409 -14.0715 -22.8758 -13.2619 -16.8096 2.60025 -14.7755 -6.65824 -74.5626 -77.0318 -14.9409 -76.7528 -72.5182 4.81597 -0.944193 -77.1314 -76.8337 -76.8243 -76.8419 -76.8751
8075.424805 -12.9809 -27.0467 -68.7416 -14.2536 -23.1573 -13.4574 -17.0155 1.19642 -14.9658 -7.44278 -74.5634 -77.0343 -15.3187 -76.7534 -72.5187 1.4433 -2.93683 -77.1335 -76.8346 -76.8251 -76.843 -76.876
8076.430176 -13.1778 -27.3505 -68.7423 -14.4362 -23.4416 -13.6497 -17.2231 0.0150762 -15.1577 -8.14291 -74.5642 -77.0368 -15.6819 -76.7541 -72.5191 -1.17621 -4.53081 -77.1356 -76.8356 -76.826 -76.8441 -76.8768
8077.435059 -13.3721 -27.6552 -68.743 -14.6196 -23.7286 -13.8397 -17.4326 -0.994889 -15.3514 -8.7744 -74.565 -77.0393 -16.0329 -76.7547 -72.5195 -3.21647 -5.83565 -77.1376 -76.8366 -76.8268 -76.8453 -76.8777
8078.439941 -13.5645 -27.9605 -68.7438 -14.8042 -24.0184 -14.0281 -17.6442 -1.87209 -15.5472 -9.34934 -74.5658 -77.0417 -16.3736 -76.7548 -72.52 -4.84226 -6.92886 -77.1397 -76.8375 -76.8277 -76.8464 -76.8785
8079.444824 -13.7556 -28.2664 -68.7445 -14.9905 -24.3108 -14.2153 -17.8579 -2.64516 -15.7453 -9.87721 -74.5665 -77.0442 -16.7056 -76.7411 -72.5204 -6.17261 -7.86419 -77.1418 -76.8385 -76.8286 -76.8475 -76.8794
8080.450195 -13.9459 -28.573 -68.7452 -15.1785 -24.6057 -14.4021 -18.0738 -3.3352 -15.9458 -10.3655 -74.5673 -77.0466 -17.0305 -76.3901 -72.5208 -7.28703 -8.67898 -77.1438 -76.8394 -76.8294 -76.8486 -76.8802
8081.455078 -14.1359 -28.88 -68.7459 -15.3687 -24.9031 -14.5889 -18.292 -3.95775 -16.1489 -10.8202 -74.5681 -77.0491 -17.3495 -68.2627 -72.5213 -8.24012 -9.3996 -77.1458 -76.8404 -76.8302 -76.8497 -76.8811
8082.459961 -14.3261 -29.1876 -68.7466 -15.5612 -25.203 -14.7761 -18.5126 -4.52442 -16.3547 -11.2459 -74.5688 -77.0515 -17.6637 7.4993 -72.5217 -9.07007 -10.0451 -77.1479 -76.8413 -76.8311 -76.8508 -76.882
8083.464844 -14.5168 -29.4956 -68.7473 -15.7563 -25.5052 -14.9642 -18.7356 -5.04405 -16.5634 -11.6467 -74.5696 -77.0539 -17.9739 13.4116 -72.5221 -9.80408 -10.6296 -77.1499 -76.8423 -76.8319 -76.8519 -76.8828
8084.470215 -14.7085 -29.8039 -68.748 -15.9541 -25.8097 -15.1535 -18.961 -5.52357 -16.7751 -12.0258 -74.5704 -77.0564 -18.2809 9.01573 -72.5226 -10.462 -11.1638 -77.1519 -76.8432 -76.8328 -76.853 -76.8836
8085.475098 -14.9013 -30.1125 -68.7487 -16.1548 -26.1164 -15.3444 -19.1889 -5.96841 -16.9898 -12.3864 -74.5712 -77.0587 -18.5854 5.56574 -72.523 -11.0584 -11.6562 -77.1539 -76.8442 -76.8336 -76.8541 -76.8845
8086.479980 -15.0958 -30.4215 -68.7494 -16.3585 -26.4252 -15.5371 -19.4193 -6.38276 -17.2076 -12.731 -74.5719 -77.0611 -18.888 2.7119 -72.5234 -11.6045 -12.1136 -77.1559 -76.8451 -76.8344 -76.8552 -76.8853
8087.484863 -15.292 -30.7306 -68.7501 -16.5654 -26.7362 -15.7318 -19.6522 -6.77008 -17.4286 -13.0618 -74.5727 -77.0635 -19.1892 0.370402 -72.5239 -12.1089 -12.541 -77.1579 -76.8461 -76.8353 -76.8563 -76.8862
8088.490234 -15.4903 -31.0399 -68.7508 -16.7756 -27.0491 -15.929 -19.8876 -7.13342 -17.6529 -13.3809 -74.5735 -77.0659 -19.4894 -1.53096 -72.5243 -12.5783 -12.9428 -77.1598 -76.847 -76.8361 -76.8574 -76.887
8089.495117 -15.6908 -31.3494 -68.7515 -16.9892 -27.3639 -16.1287 -20.1255 -7.47555 -17.8805 -13.6901 -74.5742 -77.0683 -19.789 -3.08741 -72.5247 -13.0181 -13.3226 -77.1618 -76.8479 -76.837 -76.8585 -76.8878
8090.500000 -15.8938 -31.6589 -68.7522 -17.2063 -27.6806 -16.3312 -20.366 -7.79901 -18.1115 -13.9909 -74.575 -77.0706 -20.0884 -4.37961 -72.5252 -13.4327 -13.6836 -77.1636 -76.8489 -76.8378 -76.8595 -76.8887
8091.504883 -16.0994 -31.9685 -68.7529 -17.4269 -27.999 -16.5366 -20.6089 -8.10608 -18.3458 -14.2848 -74.5757 -77.073 -20.3877 -5.4682 -72.5256 -13.8259 -14.0284 -77.1631 -76.8498 -76.8386 -76.8606 -76.8895
8092.509766 -16.3078 -32.2781 -68.7536 -17.6512 -28.3191 -16.7451 -20.8543 -8.39885 -18.5835 -14.5729 -74.5765 -77.0753 -20.6874 -6.39822 -72.5261 -14.2007 -14.3596 -77.1168 -76.8507 -76.8394 -76.8617 -76.8903
